folioviv,foliohog,numren,ambito,sinco,factor_w,tam_hogar,dependientes,ingreso_pc_mensual,linea_pobreza,linea_pobreza_extrema,_bajo_lp,_bajo_lpei
2407871409,1,01,urbano,2172,303,2,1,10825.665,4660.52,2366.33,0.0,0.0
2407871410,1,01,urbano,7353,303,1,0,18582.75,4660.52,2366.33,0.0,0.0
2407874204,1,01,urbano,2172,441,1,0,79655.4,4660.52,2366.33,0.0,0.0
2407894302,1,01,urbano,2551,443,2,1,82276.46,4660.52,2366.33,0.0,0.0
2407909806,1,01,urbano,1421,460,3,2,43032.78333333333,4660.52,2366.33,0.0,0.0
2407917406,1,01,urbano,4312,373,4,3,29735.7625,4660.52,2366.33,0.0,0.0
2407918903,1,01,urbano,2271,512,5,4,28398.908000000003,4660.52,2366.33,0.0,0.0
2407936601,1,01,urbano,2625,359,4,3,16746.8175,4660.52,2366.33,0.0,0.0
2407937801,1,01,urbano,2172,351,4,3,18263.1125,4660.52,2366.33,0.0,0.0
2407938902,1,01,urbano,7332,975,2,1,83076.42,4660.52,2366.33,0.0,0.0
2407939302,1,01,urbano,8144,406,5,4,17374.532,4660.52,2366.33,0.0,0.0
2407946305,1,01,urbano,4312,434,5,4,11729.658,4660.52,2366.33,0.0,0.0
2407951605,1,01,urbano,5212,452,3,2,38055.03,4660.52,2366.33,0.0,0.0
2407975402,1,01,urbano,7322,463,6,5,29965.441666666666,4660.52,2366.33,0.0,0.0
2407975405,1,01,urbano,9713,463,5,4,8377.33,4660.52,2366.33,0.0,0.0
2407981405,1,01,urbano,5212,515,3,2,24072.75333333333,4660.52,2366.33,0.0,0.0
2407990503,2,01,urbano,2162,414,1,0,89392.06,4660.52,2366.33,0.0,0.0
2407993203,1,01,urbano,2271,444,5,4,39927.326,4660.52,2366.33,0.0,0.0
2408000805,1,01,urbano,5212,376,2,1,22916.055,4660.52,2366.33,0.0,0.0
2408004202,1,01,urbano,2271,359,4,3,52214.1875,4660.52,2366.33,0.0,0.0
2408007602,1,01,urbano,7601,455,5,4,28760.644,4660.52,2366.33,0.0,0.0
2408007603,1,01,urbano,2271,455,5,4,26085.244,4660.52,2366.33,0.0,0.0
2408011305,1,01,urbano,2174,422,2,1,41464.275,4660.52,2366.33,0.0,0.0
2408012506,1,01,urbano,2655,510,1,0,52853.28,4660.52,2366.33,0.0,0.0
2408015703,1,01,urbano,2271,482,1,0,167967.64,4660.52,2366.33,0.0,0.0
2408020504,1,01,urbano,2162,428,3,2,46922.67333333333,4660.52,2366.33,0.0,0.0
2408025406,1,01,urbano,7401,439,1,0,43381.82,4660.52,2366.33,0.0,0.0
2408037203,1,01,urbano,2173,390,2,1,73186.805,4660.52,2366.33,0.0,0.0
2408038405,1,01,urbano,7342,463,2,1,31407.625,4660.52,2366.33,0.0,0.0
2408046902,1,01,urbano,5212,276,2,1,12567.155,4660.52,2366.33,0.0,0.0
2408056401,1,01,urbano,2271,499,2,1,42737.76,4660.52,2366.33,0.0,0.0
2408056406,1,01,urbano,2152,499,2,1,23233.69,4660.52,2366.33,0.0,0.0
2408072021,1,01,urbano,3222,226,2,1,90775.26,4660.52,2366.33,0.0,0.0
2408073813,1,01,urbano,7322,322,2,1,11311.475,4660.52,2366.33,0.0,0.0
2468076304,1,01,rural,7999,274,5,4,5800.762000000001,3342.21,1795.77,0.0,0.0
2468085303,1,01,rural,7343,182,2,1,12176.025,3342.21,1795.77,0.0,0.0
2468086509,1,01,rural,2172,241,8,7,10388.43625,3342.21,1795.77,0.0,0.0
2468088717,2,01,rural,7342,230,3,2,18055.726666666666,3342.21,1795.77,0.0,0.0
2468090203,1,01,rural,7201,223,4,3,22853.7525,3342.21,1795.77,0.0,0.0
2468090615,1,01,rural,4312,223,2,1,44238.195,3342.21,1795.77,0.0,0.0
2468092019,1,01,rural,7313,219,6,5,9092.913333333334,3342.21,1795.77,0.0,0.0
2468093919,1,01,rural,5212,231,3,2,9522.26,3342.21,1795.77,0.0,0.0
2468098814,1,01,rural,7342,246,3,2,19321.306666666667,3342.21,1795.77,0.0,0.0
2508135602,1,01,urbano,7343,297,3,2,29145.28,4660.52,2366.33,0.0,0.0
2508136805,1,01,urbano,2271,273,4,3,19806.7,4660.52,2366.33,0.0,0.0
2508142305,1,01,urbano,2162,371,5,4,14348.874,4660.52,2366.33,0.0,0.0
2508144701,1,01,urbano,7322,264,4,3,27396.105,4660.52,2366.33,0.0,0.0
2508152502,1,01,urbano,5212,286,2,1,41560.3,4660.52,2366.33,0.0,0.0
2508152505,1,01,urbano,2271,286,3,2,27069.38666666667,4660.52,2366.33,0.0,0.0
2508154702,1,01,urbano,7332,268,1,0,24630.19,4660.52,2366.33,0.0,0.0
2508176803,1,01,urbano,2551,262,4,3,21016.4275,4660.52,2366.33,0.0,0.0
2508190802,1,01,urbano,7321,282,3,2,9638.076666666666,4660.52,2366.33,0.0,0.0
2508192002,1,01,urbano,2162,256,5,4,13296.612,4660.52,2366.33,0.0,0.0
2508213512,1,01,urbano,2172,225,4,3,28917.8575,4660.52,2366.33,0.0,0.0
2508214206,1,01,urbano,1722,243,3,2,24915.756666666668,4660.52,2366.33,0.0,0.0
2508223202,1,01,urbano,5212,301,5,4,45788.168,4660.52,2366.33,0.0,0.0
2508237705,1,01,urbano,2271,290,2,1,63440.17,4660.52,2366.33,0.0,0.0
2508238706,1,01,urbano,7322,341,1,0,23669.49,4660.52,2366.33,0.0,0.0
2508244404,1,01,urbano,2172,274,2,1,18646.115,4660.52,2366.33,0.0,0.0
2508254502,1,01,urbano,1722,274,7,6,28026.84142857143,4660.52,2366.33,0.0,0.0
2508265005,1,01,urbano,2271,332,4,3,55177.1975,4660.52,2366.33,0.0,0.0
2508267503,1,01,urbano,2271,394,3,2,48586.94333333333,4660.52,2366.33,0.0,0.0
2508279006,1,01,urbano,2271,263,1,0,65141.11,4660.52,2366.33,0.0,0.0
2508280302,1,01,urbano,2271,282,4,3,52488.815,4660.52,2366.33,0.0,0.0
2508280306,1,01,urbano,2271,282,2,1,39864.12,4660.52,2366.33,0.0,0.0
2508281805,1,01,urbano,2271,336,4,3,20979.9475,4660.52,2366.33,0.0,0.0
2508282003,1,01,urbano,5212,340,3,2,15936.706666666667,4660.52,2366.33,0.0,0.0
2508285502,1,01,urbano,5212,334,4,3,18610.425,4660.52,2366.33,0.0,0.0
2508286703,1,01,urbano,2271,272,1,0,107680.31,4660.52,2366.33,0.0,0.0
2508286704,1,01,urbano,7223,272,3,2,65524.58666666667,4660.52,2366.33,0.0,0.0
2508287004,1,01,urbano,2144,267,3,2,40878.10666666667,4660.52,2366.33,0.0,0.0
2508287005,1,01,urbano,7322,267,2,1,32480.405,4660.52,2366.33,0.0,0.0
2508302201,1,01,urbano,2271,285,6,5,59408.97833333333,4660.52,2366.33,0.0,0.0
2508331202,1,01,urbano,2172,285,3,2,26330.546666666665,4660.52,2366.33,0.0,0.0
2508333019,1,01,urbano,7999,231,5,4,16873.86,4660.52,2366.33,0.0,0.0
2508346704,1,01,urbano,2162,288,2,1,28259.35,4660.52,2366.33,0.0,0.0
2508351402,1,01,urbano,5212,360,3,2,17120.52666666667,4660.52,2366.33,0.0,0.0
2508369406,1,01,urbano,2172,264,3,2,30804.690000000002,4660.52,2366.33,0.0,0.0
2508387304,1,01,urbano,2271,334,2,1,48266.12,4660.52,2366.33,0.0,0.0
2508400003,1,01,urbano,9713,253,7,6,10675.714285714286,4660.52,2366.33,0.0,0.0
2508408401,1,01,urbano,2544,311,2,1,50172.54,4660.52,2366.33,0.0,0.0
2508413203,1,01,urbano,2271,274,4,3,15388.3875,4660.52,2366.33,0.0,0.0
2508418408,1,01,urbano,7353,197,4,3,19549.15,4660.52,2366.33,0.0,0.0
2508419716,1,01,urbano,2652,209,7,6,12188.695714285714,4660.52,2366.33,0.0,0.0
2508434601,1,01,urbano,2271,412,7,6,16848.38,4660.52,2366.33,0.0,0.0
2508444703,1,01,urbano,2543,297,3,2,38270.48666666667,4660.52,2366.33,0.0,0.0
2508449505,1,01,urbano,9713,253,2,1,37663.03,4660.52,2366.33,0.0,0.0
2508462001,1,01,urbano,2172,241,2,1,19762.44,4660.52,2366.33,0.0,0.0
2508466503,1,01,urbano,2271,282,3,2,38434.443333333336,4660.52,2366.33,0.0,0.0
2508478803,1,01,urbano,7401,269,4,3,36836.05,4660.52,2366.33,0.0,0.0
2508478804,1,01,urbano,1421,269,4,3,84651.6275,4660.52,2366.33,0.0,0.0
2508486403,1,01,urbano,2172,276,4,3,17730.975,4660.52,2366.33,0.0,0.0
2508495901,1,01,urbano,2271,246,2,1,51189.07,4660.52,2366.33,0.0,0.0
2508515801,1,01,urbano,2174,268,1,0,26692.22,4660.52,2366.33,0.0,0.0
2508520702,1,01,urbano,2144,247,1,0,86574.88,4660.52,2366.33,0.0,0.0
2508528201,1,01,urbano,2172,322,3,2,21253.163333333334,4660.52,2366.33,0.0,0.0
2508528201,1,01,urbano,2172,322,3,2,21253.163333333334,4660.52,2366.33,0.0,0.0
2508528205,1,01,urbano,2271,322,1,0,81401.95,4660.52,2366.33,0.0,0.0
2508533906,1,01,urbano,7342,227,8,7,19862.995,4660.52,2366.33,0.0,0.0
2508534801,1,01,urbano,7322,273,4,3,21349.6,4660.52,2366.33,0.0,0.0
2508542502,1,01,urbano,7332,330,4,3,23572.925,4660.52,2366.33,0.0,0.0
2508546403,1,01,urbano,7223,219,2,1,54977.995,4660.52,2366.33,0.0,0.0
2508546405,1,01,urbano,2172,219,1,0,44913.32,4660.52,2366.33,0.0,0.0
2508546406,1,01,urbano,7223,219,5,4,15858.357999999998,4660.52,2366.33,0.0,0.0
2508547901,1,01,urbano,2172,266,3,2,28658.833333333332,4660.52,2366.33,0.0,0.0
2508548205,1,01,urbano,9713,376,1,0,265206.46,4660.52,2366.33,0.0,0.0
2508550901,1,01,urbano,2655,305,3,2,35651.590000000004,4660.52,2366.33,0.0,0.0
2508552411,1,01,urbano,2172,209,4,3,13954.415,4660.52,2366.33,0.0,0.0
2508552921,1,01,urbano,2172,209,4,3,22717.6,4660.52,2366.33,0.0,0.0
2508554407,1,01,urbano,1422,261,4,3,5845.895,4660.52,2366.33,0.0,0.0
2508554824,1,01,urbano,2172,261,4,3,20409.8275,4660.52,2366.33,0.0,0.0
2508559612,1,01,urbano,2271,258,4,3,20625.865,4660.52,2366.33,0.0,0.0
2508562411,1,01,urbano,7201,211,3,2,44016.82,4660.52,2366.33,0.0,0.0
2568568919,1,01,rural,7611,360,4,3,10667.375,3342.21,1795.77,0.0,0.0
2568588618,1,01,rural,7313,373,1,0,38950.05,3342.21,1795.77,0.0,0.0
2568588919,1,01,rural,7313,373,4,3,5469.6475,3342.21,1795.77,0.0,0.0
2608590718,1,01,urbano,2655,322,1,0,32868.6,4660.52,2366.33,0.0,0.0
2608591409,1,01,urbano,5212,241,4,3,8004.615,4660.52,2366.33,0.0,0.0
2608600502,1,01,urbano,2655,407,3,2,32650.763333333332,4660.52,2366.33,0.0,0.0
2608602906,1,01,urbano,5212,459,3,2,12692.93,4660.52,2366.33,0.0,0.0
2608615805,1,01,urbano,2551,508,3,2,15426.220000000001,4660.52,2366.33,0.0,0.0
2608633205,1,01,urbano,1721,447,3,2,19837.07,4660.52,2366.33,0.0,0.0
2608637202,1,01,urbano,2552,465,5,4,64355.864,4660.52,2366.33,0.0,0.0
2608645718,1,01,urbano,5212,544,3,2,20559.006666666664,4660.52,2366.33,0.0,0.0
2608647717,1,01,urbano,7322,512,4,3,13901.5525,4660.52,2366.33,0.0,0.0
2608648717,1,01,urbano,7321,478,3,2,18670.916666666668,4660.52,2366.33,0.0,0.0
2608649511,1,01,urbano,2655,318,5,4,5704.33,4660.52,2366.33,0.0,0.0
2608673402,1,01,urbano,7223,423,4,3,85355.01,4660.52,2366.33,0.0,0.0
2608685301,1,01,urbano,7999,747,4,3,9873.6825,4660.52,2366.33,0.0,0.0
2608693505,1,01,urbano,1421,465,1,0,96574.75,4660.52,2366.33,0.0,0.0
2608693505,1,01,urbano,7322,465,1,0,96574.75,4660.52,2366.33,0.0,0.0
2608694704,1,01,urbano,2271,464,3,2,35426.65666666667,4660.52,2366.33,0.0,0.0
2608698304,1,01,urbano,9713,446,5,4,10545.648,4660.52,2366.33,0.0,0.0
2608704903,1,01,urbano,7999,389,3,2,15250.066666666666,4660.52,2366.33,0.0,0.0
2608704904,1,01,urbano,7321,389,8,7,25719.29125,4660.52,2366.33,0.0,0.0
2608705903,1,01,urbano,1722,462,3,2,98899.53000000001,4660.52,2366.33,0.0,0.0
2608705905,1,01,urbano,2144,462,4,3,33751.5675,4660.52,2366.33,0.0,0.0
2608711006,1,01,urbano,2172,537,4,3,26563.1525,4660.52,2366.33,0.0,0.0
2608728201,1,01,urbano,5212,530,7,6,27311.507142857143,4660.52,2366.33,0.0,0.0
2608738006,1,01,urbano,7322,481,3,2,52360.53666666666,4660.52,2366.33,0.0,0.0
2608740302,1,01,urbano,2655,532,1,0,143649.71,4660.52,2366.33,0.0,0.0
2608747302,1,01,urbano,7342,549,2,1,55188.185,4660.52,2366.33,0.0,0.0
2608750703,1,01,urbano,1721,611,2,1,54528.68,4660.52,2366.33,0.0,0.0
2608755802,1,01,urbano,2271,512,2,1,89704.9,4660.52,2366.33,0.0,0.0
2608755803,1,01,urbano,2655,512,3,2,16538.31,4660.52,2366.33,0.0,0.0
2608756601,1,01,urbano,5212,565,1,0,49229.49,4660.52,2366.33,0.0,0.0
2608758304,1,01,urbano,2543,554,1,0,77529.61,4660.52,2366.33,0.0,0.0
2608764006,1,01,urbano,2172,437,1,0,146829.26,4660.52,2366.33,0.0,0.0
2608778304,1,01,urbano,7322,455,2,1,28128.535,4660.52,2366.33,0.0,0.0
2608785303,1,01,urbano,2271,468,5,4,7745.866,4660.52,2366.33,0.0,0.0
2608786404,1,01,urbano,2172,467,4,3,8307.125,4660.52,2366.33,0.0,0.0
2608791903,1,01,urbano,2173,560,5,4,27247.286,4660.52,2366.33,0.0,0.0
2608811206,1,01,urbano,7201,389,1,0,69482.79,4660.52,2366.33,0.0,0.0
2608818202,1,01,urbano,5212,384,5,4,29327.114,4660.52,2366.33,0.0,0.0
2608823404,1,01,urbano,2541,417,1,0,33016.3,4660.52,2366.33,0.0,0.0
2608850803,1,01,urbano,2544,545,3,2,133049.17333333334,4660.52,2366.33,0.0,0.0
2608866715,1,01,urbano,5212,567,4,3,18061.4725,4660.52,2366.33,0.0,0.0
2668881203,2,01,rural,1422,130,2,1,25060.255,3342.21,1795.77,0.0,0.0
2668883410,1,01,rural,7343,159,4,3,16748.9,3342.21,1795.77,0.0,0.0
2668887508,1,01,rural,1722,122,1,0,65630.02,3342.21,1795.77,0.0,0.0
2668893612,1,01,rural,5212,138,3,2,10532.783333333333,3342.21,1795.77,0.0,0.0
2708908612,1,01,urbano,2655,274,1,0,36026.72,4660.52,2366.33,0.0,0.0
2708919402,1,01,urbano,2172,232,7,6,20577.441428571427,4660.52,2366.33,0.0,0.0
2708924601,1,01,urbano,7353,912,1,0,22585.83,4660.52,2366.33,0.0,0.0
2708928301,1,01,urbano,2271,371,3,2,42080.35666666667,4660.52,2366.33,0.0,0.0
2708941412,1,01,urbano,2152,167,4,3,26850.1925,4660.52,2366.33,0.0,0.0
2708952303,1,01,urbano,2144,413,5,4,30956.920000000002,4660.52,2366.33,0.0,0.0
2708962903,1,01,urbano,2655,452,1,0,63909.16,4660.52,2366.33,0.0,0.0
2708972504,1,01,urbano,7353,325,1,0,11668.89,4660.52,2366.33,0.0,0.0
2708974803,1,01,urbano,2543,377,6,5,9036.923333333334,4660.52,2366.33,0.0,0.0
2708978401,1,01,urbano,2271,416,3,2,75844.13,4660.52,2366.33,0.0,0.0
2708984801,1,01,urbano,7322,278,1,0,37426.2,4660.52,2366.33,0.0,0.0
2708994703,1,01,urbano,2271,368,4,3,28831.96,4660.52,2366.33,0.0,0.0
2708998901,1,01,urbano,7999,356,3,2,14300.470000000001,4660.52,2366.33,0.0,0.0
2709005714,1,01,urbano,2172,217,6,5,15212.485,4660.52,2366.33,0.0,0.0
2709008509,1,01,urbano,2655,227,2,1,43572.3,4660.52,2366.33,0.0,0.0
2709012920,1,01,urbano,7353,400,6,5,9420.855,4660.52,2366.33,0.0,0.0
2709019202,1,01,urbano,2271,420,4,3,5043.9525,4660.52,2366.33,0.0,0.0
2709019716,1,01,urbano,2144,420,4,3,10859.71,4660.52,2366.33,0.0,0.0
2709020202,2,01,urbano,7321,195,4,3,8406.585,4660.52,2366.33,0.0,0.0
2709025408,1,01,urbano,5212,207,3,2,12749.286666666667,4660.52,2366.33,0.0,0.0
2709025616,1,01,urbano,5212,207,3,2,23805.14,4660.52,2366.33,0.0,0.0
2709026512,1,01,urbano,5212,213,3,2,20013.0,4660.52,2366.33,0.0,0.0
2709029902,1,01,urbano,2271,196,3,2,32554.716666666664,4660.52,2366.33,0.0,0.0
2709034306,1,01,urbano,7223,267,3,2,11977.643333333333,4660.52,2366.33,0.0,0.0
2709034920,1,01,urbano,7342,267,4,3,10427.9425,4660.52,2366.33,0.0,0.0
2709036617,1,01,urbano,7313,202,2,1,10684.415,4660.52,2366.33,0.0,0.0
2709037512,1,01,urbano,2172,443,2,1,19940.665,4660.52,2366.33,0.0,0.0
2709045602,1,01,urbano,5212,477,1,0,25022.23,4660.52,2366.33,0.0,0.0
2709047614,1,01,urbano,2552,111,1,0,25530.76,4660.52,2366.33,0.0,0.0
2769053816,1,01,rural,7342,404,6,5,7205.736666666667,3342.21,1795.77,0.0,0.0
2769062510,1,01,rural,2712,425,4,3,9694.4,3342.21,1795.77,0.0,0.0
2769062713,1,01,rural,5212,425,3,2,6880.55,3342.21,1795.77,0.0,0.0
2769065512,1,01,rural,7321,212,2,1,7972.82,3342.21,1795.77,0.0,0.0
2769072510,1,01,rural,7321,253,1,0,61713.23,3342.21,1795.77,0.0,0.0
2769089922,1,01,rural,7353,369,1,0,28134.31,3342.21,1795.77,0.0,0.0
2769090616,1,01,rural,2172,388,6,5,15184.011666666667,3342.21,1795.77,0.0,0.0
2809092613,1,01,urbano,7999,540,2,1,5041.24,4660.52,2366.33,0.0,0.0
2809126302,1,01,urbano,2543,617,2,1,103882.215,4660.52,2366.33,0.0,0.0
2809144206,1,01,urbano,7313,404,4,3,6298.1575,4660.52,2366.33,0.0,0.0
2809145612,1,01,urbano,7352,403,3,2,22973.766666666666,4660.52,2366.33,0.0,0.0
2809147819,1,01,urbano,2553,604,6,5,10860.653333333334,4660.52,2366.33,0.0,0.0
2809148021,1,01,urbano,7353,400,4,3,14951.485,4660.52,2366.33,0.0,0.0
2809148303,1,01,urbano,7353,400,2,1,19662.15,4660.52,2366.33,0.0,0.0
2809151002,1,01,urbano,2172,541,5,4,23862.044,4660.52,2366.33,0.0,0.0
2809154501,1,01,urbano,2172,573,4,3,32086.955,4660.52,2366.33,0.0,0.0
2809182003,1,01,urbano,5212,559,5,4,20765.634,4660.52,2366.33,0.0,0.0
2809189304,1,01,urbano,7321,567,5,4,10255.954,4660.52,2366.33,0.0,0.0
2809224704,1,01,urbano,7342,495,5,4,13565.189999999999,4660.52,2366.33,0.0,0.0
2809240502,1,01,urbano,5212,504,3,2,15462.916666666666,4660.52,2366.33,0.0,0.0
2809270502,1,01,urbano,4312,525,2,1,30009.72,4660.52,2366.33,0.0,0.0
2809295403,1,01,urbano,7999,558,2,1,37624.69,4660.52,2366.33,0.0,0.0
2809296602,1,01,urbano,1722,632,3,2,26549.176666666666,4660.52,2366.33,0.0,0.0
2809297205,1,01,urbano,2152,522,2,1,41052.555,4660.52,2366.33,0.0,0.0
2809327903,1,01,urbano,2544,697,1,0,127699.31,4660.52,2366.33,0.0,0.0
2809340706,1,01,urbano,8144,498,6,5,19226.753333333334,4660.52,2366.33,0.0,0.0
2809345601,1,01,urbano,2271,520,3,2,24706.546666666665,4660.52,2366.33,0.0,0.0
2809348205,1,01,urbano,2152,587,4,3,22082.055,4660.52,2366.33,0.0,0.0
2809368303,1,01,urbano,5212,564,1,0,50698.36,4660.52,2366.33,0.0,0.0
2809377903,1,01,urbano,4312,458,4,3,18552.825,4660.52,2366.33,0.0,0.0
2809379806,1,01,urbano,2172,645,4,3,15258.1875,4660.52,2366.33,0.0,0.0
2809390405,1,01,urbano,2552,475,5,4,5380.433999999999,4660.52,2366.33,0.0,0.0
2809402601,1,01,urbano,2655,507,3,2,12887.699999999999,4660.52,2366.33,0.0,0.0
2809409201,1,01,urbano,7322,520,3,2,56231.00666666666,4660.52,2366.33,0.0,0.0
2909460802,1,01,urbano,8155,216,1,0,25386.87,4660.52,2366.33,0.0,0.0
2909464006,1,01,urbano,2174,173,3,2,36065.21,4660.52,2366.33,0.0,0.0
2909469906,1,01,urbano,2162,173,1,0,26737.23,4660.52,2366.33,0.0,0.0
2909477201,1,01,urbano,7353,208,3,2,16366.016666666668,4660.52,2366.33,0.0,0.0
2909478404,1,01,urbano,2144,219,2,1,24652.16,4660.52,2366.33,0.0,0.0
2909480604,1,01,urbano,1722,215,3,2,41930.10333333333,4660.52,2366.33,0.0,0.0
2909481801,1,01,urbano,2172,181,2,1,40180.31,4660.52,2366.33,0.0,0.0
2909491902,1,01,urbano,2271,166,4,3,24206.6825,4660.52,2366.33,0.0,0.0
2909499501,1,01,urbano,7322,121,4,3,8951.475,4660.52,2366.33,0.0,0.0
2909504602,1,01,urbano,4312,206,1,0,24601.4,4660.52,2366.33,0.0,0.0
2909515402,1,01,urbano,2655,199,5,4,14750.764000000001,4660.52,2366.33,0.0,0.0
2909524408,1,01,urbano,7332,247,8,7,6359.9725,4660.52,2366.33,0.0,0.0
2909534509,1,01,urbano,4312,156,6,5,19182.083333333332,4660.52,2366.33,0.0,0.0
2909535924,1,01,urbano,2625,153,4,3,13782.585,4660.52,2366.33,0.0,0.0
2909538705,1,01,urbano,2172,185,8,7,10890.36625,4660.52,2366.33,0.0,0.0
2909538706,1,01,urbano,7301,185,5,4,8819.998,4660.52,2366.33,0.0,0.0
2909541804,1,01,urbano,7332,226,3,2,9825.776666666667,4660.52,2366.33,0.0,0.0
2909541805,1,01,urbano,7342,226,3,2,11659.013333333334,4660.52,2366.33,0.0,0.0
2909544401,1,01,urbano,2271,208,3,2,17513.176666666666,4660.52,2366.33,0.0,0.0
2909548701,1,01,urbano,7332,103,5,4,8179.358,4660.52,2366.33,0.0,0.0
2909554019,1,01,urbano,7301,94,3,2,11625.516666666668,4660.52,2366.33,0.0,0.0
2909554512,1,01,urbano,4312,94,1,0,11302.55,4660.52,2366.33,0.0,0.0
2909561601,1,01,urbano,2655,227,1,0,27861.54,4660.52,2366.33,0.0,0.0
2909563006,1,01,urbano,2652,166,2,1,36519.03,4660.52,2366.33,0.0,0.0
2909565506,1,01,urbano,7353,460,1,0,17072.22,4660.52,2366.33,0.0,0.0
2909572701,1,01,urbano,2543,194,3,2,13524.586666666668,4660.52,2366.33,0.0,0.0
2909572702,1,01,urbano,2271,194,1,0,32052.2,4660.52,2366.33,0.0,0.0
2909573203,1,01,urbano,7611,261,5,4,13977.55,4660.52,2366.33,0.0,0.0
2909582701,1,01,urbano,7301,196,2,1,14857.365,4660.52,2366.33,0.0,0.0
2909582706,1,01,urbano,7301,196,3,2,21290.156666666666,4660.52,2366.33,0.0,0.0
2909584201,1,01,urbano,7611,191,5,4,8584.11,4660.52,2366.33,0.0,0.0
2909585404,1,01,urbano,7611,227,6,5,6459.41,4660.52,2366.33,0.0,0.0
2909589003,1,01,urbano,7611,195,2,1,18526.68,4660.52,2366.33,0.0,0.0
2909601503,1,01,urbano,4312,217,4,3,11908.35,4660.52,2366.33,0.0,0.0
2909615201,1,01,urbano,7321,218,5,4,1914.848,4660.52,2366.33,1.0,1.0
2909628305,1,01,urbano,1722,189,3,2,33805.74,4660.52,2366.33,0.0,0.0
2909636503,1,01,urbano,2652,227,6,5,12508.585,4660.52,2366.33,0.0,0.0
2909643303,1,01,urbano,2172,232,6,5,2945.8250000000003,4660.52,2366.33,1.0,0.0
2909650702,1,01,urbano,2625,154,2,1,118341.135,4660.52,2366.33,0.0,0.0
2909650702,1,01,urbano,2544,154,2,1,118341.135,4660.52,2366.33,0.0,0.0
2909652204,1,01,urbano,2152,242,1,0,30484.78,4660.52,2366.33,0.0,0.0
2909657001,1,01,urbano,2271,202,3,2,47361.39666666667,4660.52,2366.33,0.0,0.0
2909659301,1,01,urbano,7223,201,3,2,29957.123333333333,4660.52,2366.33,0.0,0.0
2909659301,1,01,urbano,2172,201,3,2,29957.123333333333,4660.52,2366.33,0.0,0.0
2909665412,1,01,urbano,4312,77,6,5,9462.121666666668,4660.52,2366.33,0.0,0.0
2909674305,1,01,urbano,2625,212,4,3,4762.905,4660.52,2366.33,0.0,0.0
2909674305,1,01,urbano,2172,212,4,3,4762.905,4660.52,2366.33,0.0,0.0
2909678804,1,01,urbano,2712,233,3,2,14869.423333333332,4660.52,2366.33,0.0,0.0
2909679705,1,01,urbano,2271,225,3,2,11852.453333333333,4660.52,2366.33,0.0,0.0
2909680603,1,01,urbano,7343,241,5,4,24025.572,4660.52,2366.33,0.0,0.0
2909681302,1,01,urbano,2543,198,5,4,7407.933999999999,4660.52,2366.33,0.0,0.0
2909702504,1,01,urbano,5212,268,2,1,28117.275,4660.52,2366.33,0.0,0.0
2909705306,1,01,urbano,7342,192,3,2,34538.61666666667,4660.52,2366.33,0.0,0.0
2909709201,1,01,urbano,7332,188,6,5,13101.949999999999,4660.52,2366.33,0.0,0.0
2909713001,1,01,urbano,2162,207,4,3,8143.545,4660.52,2366.33,0.0,0.0
2909714302,1,01,urbano,7342,189,8,7,7782.01875,4660.52,2366.33,0.0,0.0
2909715501,1,01,urbano,7332,184,2,1,12297.245,4660.52,2366.33,0.0,0.0
2909715501,2,01,urbano,7322,184,4,3,8444.63,4660.52,2366.33,0.0,0.0
2909716815,1,01,urbano,7343,140,2,1,12122.94,4660.52,2366.33,0.0,0.0
2909751205,1,01,urbano,2173,159,4,3,11676.09,4660.52,2366.33,0.0,0.0
2969754407,1,01,rural,2172,82,8,7,12995.5575,3342.21,1795.77,0.0,0.0
2969754618,1,01,rural,2172,82,5,4,4089.3839999999996,3342.21,1795.77,0.0,0.0
2969754824,1,01,rural,2172,82,5,4,2714.288,3342.21,1795.77,1.0,0.0
2969758302,1,01,rural,2173,95,1,0,52369.68,3342.21,1795.77,0.0,0.0
2969764813,1,01,rural,7999,84,2,1,19573.765,3342.21,1795.77,0.0,0.0
2969771304,1,01,rural,7343,95,1,0,22228.89,3342.21,1795.77,0.0,0.0
2969771305,1,01,rural,7343,95,4,3,4257.04,3342.21,1795.77,0.0,0.0
3009781903,1,01,urbano,2271,768,4,3,72633.89,4660.52,2366.33,0.0,0.0
3009781903,1,01,urbano,2271,768,4,3,72633.89,4660.52,2366.33,0.0,0.0
3009791507,1,01,urbano,1421,1211,1,0,29396.73,4660.52,2366.33,0.0,0.0
3009793804,1,01,urbano,5212,1454,2,1,16598.355,4660.52,2366.33,0.0,0.0
3009803606,1,01,urbano,2271,1359,3,2,19381.963333333333,4660.52,2366.33,0.0,0.0
3009817204,1,01,urbano,2655,689,2,1,11030.655,4660.52,2366.33,0.0,0.0
3009823305,1,01,urbano,7353,1949,4,3,8133.7575,4660.52,2366.33,0.0,0.0
3009834802,1,01,urbano,2271,976,2,1,30147.525,4660.52,2366.33,0.0,0.0
3009834803,1,01,urbano,7353,976,5,4,28306.512,4660.52,2366.33,0.0,0.0
3009836610,1,01,urbano,2173,900,3,2,26011.309999999998,4660.52,2366.33,0.0,0.0
3009840702,1,01,urbano,2162,1186,1,0,33811.46,4660.52,2366.33,0.0,0.0
3009875304,1,01,urbano,2271,1095,1,0,156150.93,4660.52,2366.33,0.0,0.0
